Fecha,rh12
2022-10-27,50.908653
2022-10-28,57.261974
2022-10-29,33.78614
2022-10-30,47.28681
2022-10-31,67.91155
2022-11-01,58.40767
2022-11-02,60.430458
2022-11-03,56.96865
2022-11-04,53.43327
2022-11-05,35.314503
2022-11-06,48.865467
2022-11-07,59.29909
2022-11-08,55.71047
2022-11-09,58.95979
2022-11-10,55.863575
2022-11-11,58.271904
2022-11-12,49.567223
2022-11-13,39.082653
2022-11-14,49.6183
2022-11-15,42.32569
2022-11-16,45.104454
2022-11-17,76.86143
2022-11-18,73.66685
2022-11-19,60.507046
2022-11-20,83.9545
2022-11-21,71.347336
2022-11-22,72.82893
2022-11-23,59.516094
2022-11-24,59.88319
2022-11-25,64.26401
2022-11-26,67.45382
2022-11-27,56.717125
2022-11-28,62.279026
2022-11-29,57.68159
2022-11-30,51.901646
2022-12-01,80.86992
2022-12-02,64.811615
2022-12-03,58.25797
2022-12-04,64.24497
2022-12-05,56.980816
2022-12-06,61.547966
2022-12-07,61.489956
2022-12-08,55.617207
2022-12-09,56.539883
2022-12-10,60.50338
2022-12-11,61.91696
2022-12-12,57.2848
2022-12-13,57.978638
2022-12-14,50.413242
2022-12-15,37.40092
2022-12-16,60.996567
2022-12-17,50.43842
2022-12-18,64.905716
2022-12-19,62.577633
2022-12-20,38.292206
2022-12-21,59.549046
2022-12-22,54.70799
2022-12-23,42.398407
2022-12-24,41.28979
2022-12-25,48.94393
2022-12-26,49.0249
2022-12-27,48.312943
2022-12-28,52.432423
2022-12-29,55.67396
2022-12-30,50.458813
2022-12-31,46.52677
2023-01-01,58.797577
2023-01-02,67.11782
2023-01-03,34.831886
2023-01-04,34.4678
2023-01-05,48.424965
2023-01-06,51.811035
2023-01-07,54.72393
2023-01-08,54.916145
2023-01-09,58.344727
2023-01-10,57.06607
2023-01-11,58.03976
2023-01-12,52.71409
2023-01-13,30.44922
2023-01-14,41.116062
2023-01-15,45.338284
2023-01-16,53.136963
2023-01-17,56.993595
2023-01-18,54.151268
2023-01-19,37.10115
2023-01-20,50.59626
2023-01-21,54.84399
2023-01-22,54.55158
2023-01-23,65.01143
2023-01-24,50.045055
2023-01-25,29.271004
2023-01-26,46.875587
2023-01-27,61.23863
2023-01-28,50.106003
2023-01-29,52.253704
2023-01-30,61.43895
2023-01-31,58.128284
2023-02-01,76.762344
2023-02-02,72.737495
2023-02-03,47.60813
2023-02-04,40.77758
2023-02-05,45.748707
2023-02-06,49.27932
2023-02-07,53.111164
2023-02-08,58.028336
2023-02-09,41.717907
2023-02-10,70.82659
2023-02-11,28.36988
2023-02-12,35.95967
2023-02-13,44.76454
2023-02-14,41.44315
2023-02-15,50.11271
2023-02-16,39.709038
2023-02-17,22.880695
2023-02-18,25.136703
2023-02-19,40.57396
2023-02-20,46.366856
2023-02-21,44.187695
2023-02-22,33.069843
2023-02-23,32.106483
2023-02-24,50.42302
2023-02-25,54.323605
2023-02-26,49.752396
2023-02-27,48.190945
2023-02-28,50.704956
2023-03-01,47.137722
2023-03-02,29.646215
2023-03-03,17.278551
2023-03-04,25.869368
2023-03-05,42.13689
2023-03-06,44.14928
2023-03-07,46.54204
